# $0=time_ms	$1=step	$2=step_phase	$3=inhibit_i	$4=pitch	$5=roll	$6=tilt	$7=error	$8=ctrl	$9=ctrl_i_accu
212824	0	0	1	-2.839909	-4.856329	0.0	0.0	47.78552	47.78552
212843	0	0	1	-2.423366	-3.800002	0.0	0.0	47.78552	47.78552
212874	0	0	1	-1.763545	-4.419208	0.0	0.0	47.78552	47.78552
212893	0	0	1	-0.9311893	-3.613541	0.0	0.0	47.78552	47.78552
212915	0	0	1	-1.074372	-3.431236	0.0	0.0	47.78552	47.78552
212933	0	0	1	-2.092554	-2.810337	0.0	0.0	47.78552	47.78552
212952	0	0	1	-2.801813	-4.042241	0.0	0.0	47.78552	47.78552
212970	0	0	1	-1.808115	-3.288966	0.0	0.0	47.78552	47.78552
212985	0	0	1	-1.854019	-4.00517	0.0	0.0	47.78552	47.78552
213004	0.0002047122	1	0	-1.958187	-5.191149	0.0	0.0	47.78552	47.78552
213024	0.01092935	1	0	-1.872418	-4.938298	123.8998	159.3902	48.3419	48.3419
213045	0.03945199	1	0	-2.155938	-4.209753	82.96417	96.9824	48.68043	48.68043
213070	0.08727357	1	0	-1.200649	-4.586399	136.9749	123.6227	49.11195	49.11195
213091	0.15153	1	0	-1.764186	-3.834406	83.7038	57.59904	49.31301	49.31301
213114	0.2582874	1	0	-1.211046	-3.570759	95.49326	56.81049	49.51132	49.51132
213152	0.4053944	1	0	-0.9171282	-5.241602	174.9639	111.5775	49.9008	49.9008
213172	0.5237823	1	0	0.2469597	-5.851274	246.8839	150.2351	50.42522	50.42522
213193	0.6224733	1	0	1.345962	-6.206641	305.864	171.2909	51.02314	51.02314
213214	0.7120215	1	0	-0.1197414	-6.140113	243.6579	89.31109	51.33489	51.33489
213234	0.7977097	1	0	-0.7222237	-7.049965	255.8805	83.1288	51.62506	51.62506
213255	0.8683671	1	0	-0.5109514	-5.763804	212.5612	32.59322	51.73884	51.73884
213275	0.9281622	1	0	-2.035973	-4.857526	113.9936	-54.01525	51.55029	51.55029
213300	0.9693001	1	0	-3.578313	-4.169367	23.56186	-118.2632	51.13747	51.13747
213321	0.9942075	1	0	-4.542153	-2.545199	-81.07838	-182.4979	50.50043	50.50043
213341	0.9996376	3	1	-6.217392	-2.025189	-169.9255	-222.1585	50.50043	50.50043
213362	0.9859106	3	1	-6.972131	0.4433321	-300.0199	-288.4003	50.50043	50.50043
213382	0.9444071	3	1	-6.517244	1.924461	-341.5374	-270.1139	50.50043	50.50043
213423	0.8237992	3	1	-4.757704	2.683034	-301.2426	-188.1599	50.50043	50.50043
213444	0.741705	3	1	-4.117709	3.518293	-309.2229	-160.586	50.50043	50.50043
213465	0.6544831	3	1	-3.734497	3.610656	-297.4758	-121.859	50.50043	50.50043
213490	0.5569877	3	1	-4.726606	3.886074	-348.7191	-141.7242	50.50043	50.50043
213511	0.4572229	3	1	-5.523874	3.413496	-361.7526	-126.7049	50.50043	50.50043
213531	0.3636978	3	1	-3.886617	2.140122	-244.0539	-7.373626	50.50043	50.50043
213552	0.2708946	3	1	-3.562901	0.1426675	-150.0766	70.90508	50.50043	50.50043
213572	0.1725433	3	1	-2.88681	-1.795348	-44.2758	144.6746	50.50043	50.50043
213593	0.1069843	3	1	-2.114607	-3.575401	59.01283	203.0151	50.50043	50.50043
213613	0.0534375	3	1	-3.533441	-3.715459	7.073671	123.6905	50.50043	50.50043
213633	0.01893851	3	1	-3.293413	-5.428099	85.87679	165.7878	50.50043	50.50043
213652	0.001451999	3	1	-2.327762	-6.424626	0.0	0.0	50.50043	50.50043
213684	0	0	1	-0.6724697	-7.742717	0.0	0.0	50.50043	50.50043
213764	0	0	1	-0.6187697	-3.5897	0.0	0.0	50.50043	50.50043
213783	0	0	1	-1.391535	-2.518287	0.0	0.0	50.50043	50.50043
213801	0	0	1	-2.203882	-2.21067	0.0	0.0	50.50043	50.50043
213820	0	0	1	-1.828408	-3.561506	0.0	0.0	50.50043	50.50043
213834	0	0	1	-1.137025	-3.688684	0.0	0.0	50.50043	50.50043
213853	0	0	1	-2.194081	-4.604791	0.0	0.0	50.50043	50.50043
213875	0	0	1	-1.342446	-4.660112	0.0	0.0	50.50043	50.50043
213893	0	0	1	-2.469327	-4.945752	0.0	0.0	50.50043	50.50043
213912	0	0	1	-2.516904	-4.683733	0.0	0.0	50.50043	50.50043
213930	0	0	1	-1.39936	-4.148258	0.0	0.0	50.50043	50.50043
213945	0	0	1	-1.943665	-3.691691	0.0	0.0	50.50043	50.50043
213980	0	0	1	-1.717485	-3.06504	0.0	0.0	50.50043	50.50043
213994	0	0	1	-1.842716	-4.354454	0.0	0.0	50.50043	50.50043
214012	0.003255546	1	0	-1.23016	-3.657178	0.0	0.0	50.50043	50.50043
214033	0.02162439	1	0	-2.275622	-4.54682	91.71337	140.5141	50.99092	50.99092
214054	0.05777216	1	0	-1.89968	-4.848579	119.1701	137.5229	51.47097	51.47097
214074	0.112948	1	0	-0.9318985	-5.043642	166.3659	151.2349	51.99887	51.99887
214103	0.2138539	1	0	-1.898425	-5.650968	151.6031	111.7339	52.3889	52.3889
214124	0.2966412	1	0	-2.120347	-5.441199	134.1165	77.16318	52.65825	52.65825
214144	0.391385	1	0	-2.309636	-6.303395	161.1719	85.32696	52.9561	52.9561
214165	0.4857342	1	0	-0.9782061	-6.621799	228.1956	124.7342	53.39151	53.39151
214185	0.5852547	1	0	0.3092981	-6.903728	291.9343	154.3085	53.93015	53.93015
214210	0.6769731	1	0	1.370574	-5.942585	296.1832	129.8159	54.38329	54.38329
214243	0.8310033	1	0	0.04092458	-5.630438	229.5905	51.76275	54.56398	54.56398
214264	0.8988209	1	0	-1.529546	-4.433013	117.4211	-49.45679	54.39134	54.39134
214285	0.9486943	1	0	-2.505277	-4.441608	78.13692	-72.65496	54.13773	54.13773
214305	0.9823439	1	0	-2.347513	-4.607737	91.25176	-48.74733	53.96757	53.96757
214325	0.9985529	1	0	-3.096197	-2.752023	-14.08833	-126.1561	53.5272	53.5272
214350	0.9961744	3	1	-2.356103	-3.128069	31.13255	-66.26417	53.5272	53.5272
214370	0.9740382	3	1	-3.495509	-1.525185	-79.86841	-145.1324	53.5272	53.5272
214394	0.9154085	3	1	-4.087004	0.7942544	-197.6567	-215.2613	53.5272	53.5272
214415	0.8518856	3	1	-4.761307	2.212863	-282.3475	-245.58	53.5272	53.5272
214440	0.7742897	3	1	-4.684414	3.55076	-333.4312	-242.8877	53.5272	53.5272
214461	0.6902649	3	1	-5.085135	4.022861	-368.7332	-227.7624	53.5272	53.5272
214494	0.5945971	3	1	-5.492589	4.196017	-392.1866	-205.6781	53.5272	53.5272
214515	0.4147367	3	1	-5.90744	2.593721	-344.0299	-128.9677	53.5272	53.5272
214541	0.3186114	3	1	-4.398937	1.407938	-235.1137	-16.41671	53.5272	53.5272
214561	0.2336928	3	1	-4.036295	0.6169162	-188.4271	24.78288	53.5272	53.5272
214581	0.154971	3	1	-3.976312	0.07072408	-163.8948	40.37584	53.5272	53.5272
214602	0.07935757	3	1	-2.870602	-1.49806	-55.64473	121.6846	53.5272	53.5272
214623	0.03582472	3	1	-3.780221	-1.836527	-78.81885	80.65356	53.5272	53.5272
214643	0.008151531	3	1	-4.096358	-2.365372	-70.26592	73.03609	53.5272	53.5272
214662	0	0	1	-2.914513	-3.108401	0.0	0.0	53.5272	53.5272
214681	0	0	1	-2.135668	-3.96928	0.0	0.0	53.5272	53.5272
214702	0	0	1	-1.307593	-5.051385	0.0	0.0	53.5272	53.5272
214721	0	0	1	-0.1200264	-5.458194	0.0	0.0	53.5272	53.5272
214740	0	0	1	0.216614	-6.181193	0.0	0.0	53.5272	53.5272
214770	0	0	1	-1.388704	-4.343755	0.0	0.0	53.5272	53.5272
214790	0	0	1	-1.768477	-3.762801	0.0	0.0	53.5272	53.5272
214804	0	0	1	-1.792213	-3.844489	0.0	0.0	53.5272	53.5272
214823	0	0	1	-2.431241	-2.793347	0.0	0.0	53.5272	53.5272
214841	0	0	1	-1.339342	-3.641546	0.0	0.0	53.5272	53.5272
214860	0	0	1	-1.286057	-4.031492	0.0	0.0	53.5272	53.5272
214874	0	0	1	-1.914818	-4.432453	0.0	0.0	53.5272	53.5272
214893	0	0	1	-3.035638	-3.731648	0.0	0.0	53.5272	53.5272
214911	0	0	1	-2.294783	-4.218406	0.0	0.0	53.5272	53.5272
214930	0	0	1	-1.708775	-4.604459	0.0	0.0	53.5272	53.5272
214944	0	0	1	-2.429006	-4.665688	0.0	0.0	53.5272	53.5272
214963	0	0	1	-1.413158	-4.509712	0.0	0.0	53.5272	53.5272
214980	0	0	1	-2.521545	-3.718053	0.0	0.0	53.5272	53.5272
215000	0	0	1	-2.045334	-3.041417	0.0	0.0	53.5272	53.5272
215014	0.003824532	1	0	-1.817684	-3.7248	0.0	0.0	53.5272	53.5272
215110	0.2217078	1	0	-1.501483	-4.423287	118.1673	214.073	54.27446	54.27446
215131	0.3097271	1	0	-0.3477602	-5.066128	190.9974	234.8964	55.0944	55.0944
215151	0.4006917	1	0	-1.097318	-3.963387	115.986	130.9028	55.55133	55.55133
215172	0.4999681	1	0	0.2430794	-4.242618	181.6686	160.9505	56.11316	56.11316
215192	0.6178908	1	0	1.175069	-4.464544	228.4448	170.0722	56.70682	56.70682
215213	0.7120215	1	0	0.2336034	-5.445119	229.9227	140.4534	57.1971	57.1971
215233	0.7939034	1	0	-1.20671	-4.589865	136.8691	38.80766	57.33256	57.33256
215254	0.8683671	1	0	-2.827694	-4.051122	49.2779	-39.9406	57.19314	57.19314
215274	0.9257051	1	0	-4.041308	-2.589458	-58.98442	-121.3383	56.76959	56.76959
215294	0.9676503	1	0	-5.335914	-2.32958	-121.9502	-150.8954	56.24287	56.24287
215332	1.0	3	1	-7.618557	-1.137161	-262.3689	-238.5078	56.24287	56.24287
215353	0.9909589	3	1	-8.379971	0.5764827	-362.139	-276.9586	56.24287	56.24287
215374	0.9623899	3	1	-7.48025	1.494681	-362.9691	-227.4342	56.24287	56.24287
215402	0.8930446	3	1	-5.681261	1.728487	-299.8857	-134.559	56.24287	56.24287
215423	0.827437	3	1	-5.951428	3.097072	-366.1816	-164.4461	56.24287	56.24287
215444	0.7458902	3	1	-5.613986	4.161098	-395.6679	-158.7784	56.24287	56.24287
215464	0.6544831	3	1	-5.193413	3.938397	-369.6809	-108.7204	56.24287	56.24287
215485	0.5617475	3	1	-5.134959	4.83888	-403.8025	-116.9492	56.24287	56.24287
215510	0.4619287	3	1	-5.648737	5.212096	-439.6461	-125.0961	56.24287	56.24287
215531	0.3636978	3	1	-5.630177	3.545457	-371.3844	-46.53209	56.24287	56.24287
215551	0.2751009	3	1	-5.33343	1.776005	-287.7671	30.36276	56.24287	56.24287
215572	0.1909114	3	1	-3.249996	-0.7794693	-100.088	178.5176	56.24287	56.24287
215605	0.07429049	3	1	-2.04576	-3.249994	48.65368	267.9372	56.24287	56.24287
215631	0.02908918	3	1	-3.364691	-3.687807	12.80841	190.0208	56.24287	56.24287
215651	0.005791158	3	1	-2.428786	-5.259873	114.2611	238.6383	56.24287	56.24287
215670	0	0	1	-2.529992	-5.096074	0.0	0.0	56.24287	56.24287
215690	0	0	1	-1.917566	-5.562868	0.0	0.0	56.24287	56.24287
215711	0	0	1	-0.869123	-5.743845	0.0	0.0	56.24287	56.24287
215730	0	0	1	-0.6080718	-5.553086	0.0	0.0	56.24287	56.24287
215744	0	0	1	0.0279391	-5.284911	0.0	0.0	56.24287	56.24287
215763	0	0	1	-0.6399117	-4.442658	0.0	0.0	56.24287	56.24287
215782	0	0	1	-1.721551	-3.581495	0.0	0.0	56.24287	56.24287
215800	0	0	1	-2.687629	-2.838323	0.0	0.0	56.24287	56.24287
215814	0	0	1	-2.253181	-3.41547	0.0	0.0	56.24287	56.24287
215833	0	0	1	-2.168799	-3.689733	0.0	0.0	56.24287	56.24287
215863	0	0	1	-1.5403	-4.131571	0.0	0.0	56.24287	56.24287
215882	0	0	1	-1.675026	-4.25913	0.0	0.0	56.24287	56.24287
215901	0	0	1	-2.630045	-3.307758	0.0	0.0	56.24287	56.24287
215920	0	0	1	-1.954624	-3.512681	0.0	0.0	56.24287	56.24287
215933	0	0	1	-1.916595	-4.11571	0.0	0.0	56.24287	56.24287
215953	0	0	1	-1.085411	-4.196529	0.0	0.0	56.24287	56.24287
215970	0	0	1	-2.462067	-4.334741	0.0	0.0	56.24287	56.24287
215990	0	0	1	-1.871744	-3.159272	0.0	0.0	56.24287	56.24287
216004	0.0002047122	1	0	-1.292624	-3.580064	0.0	0.0	56.24287	56.24287
216032	0.02025187	1	0	-1.8072	-4.010633	89.07965	174.7637	56.85291	56.85291
216053	0.05777216	1	0	-1.731793	-3.979605	90.88719	144.5643	57.35753	57.35753
216074	0.1099311	1	0	-0.9199449	-4.004004	124.8266	146.1465	57.86768	57.86768
216094	0.1798059	1	0	-0.2646004	-3.735897	140.5712	132.5452	58.33035	58.33035
216132	0.3141687	1	0	-1.212893	-5.173607	160.201	124.5904	58.76525	58.76525
216152	0.4288138	1	0	0.09319562	-5.083926	209.6192	142.4662	59.26255	59.26255
216173	0.5285693	1	0	0.7444654	-5.989714	272.6804	168.2716	59.84993	59.84993
216194	0.6224733	1	0	1.653584	-6.708685	338.648	191.7788	60.51936	60.51936
216214	0.716353	1	0	2.897972	-5.854075	354.5058	169.9985	61.11277	61.11277
216235	0.7977097	1	0	1.77293	-6.604866	339.2923	126.7272	61.55513	61.55513
216260	0.8715915	1	0	0.09610272	-5.114419	210.97	-1.305932	61.55057	61.55057
216281	0.9306181	1	0	-1.371961	-3.888083	101.7941	-90.4549	61.23482	61.23482
216301	0.9724976	1	0	-3.520514	-2.074553	-58.67231	-205.437	60.51771	60.51771
216322	0.9949123	1	0	-4.924487	-0.731672	-169.8092	-259.1888	59.61297	59.61297
216394	0.9154085	3	1	-5.208108	3.453486	-350.6315	-360.2506	59.61297	59.61297
216432	0.8090681	3	1	-5.184184	5.141229	-418.0386	-350.1365	59.61297	59.61297
216452	0.7077208	3	1	-5.01915	3.860312	-359.4848	-238.7277	59.61297	59.61297
216473	0.6132807	3	1	-4.955998	3.432177	-339.593	-179.1678	59.61297	59.61297
216494	0.5190482	3	1	-5.636696	3.034294	-350.9467	-155.9857	59.61297	59.61297
216514	0.419464	3	1	-6.227445	2.880972	-368.5605	-142.1313	59.61297	59.61297
216535	0.3275102	3	1	-5.625462	2.485622	-328.2788	-83.38737	59.61297	59.61297
216560	0.2377622	3	1	-5.22858	2.589239	-316.4574	-58.59329	59.61297	59.61297
216581	0.1584033	3	1	-3.696495	1.708965	-218.9022	31.8993	59.61297	59.61297
216601	0.09550795	3	1	-2.39793	-0.1474028	-91.1674	130.6974	59.61297	59.61297
216622	0.04517317	3	1	-2.430858	-1.552425	-35.62452	152.4806	59.61297	59.61297
216642	0.009036213	3	1	-2.834074	-2.565723	-10.98732	145.0118	59.61297	59.61297
216661	0	0	1	-1.591143	-3.421909	0.0	0.0	59.61297	59.61297
216701	0	0	1	-0.9137601	-6.29523	0.0	0.0	59.61297	59.61297
216715	0	0	1	-1.185082	-5.763931	0.0	0.0	59.61297	59.61297
216734	0	0	1	0.219189	-6.232685	0.0	0.0	59.61297	59.61297
216752	0	0	1	-0.1169363	-4.948298	0.0	0.0	59.61297	59.61297
216771	0	0	1	-0.2809444	-3.71191	0.0	0.0	59.61297	59.61297
216785	0	0	1	-0.5114183	-3.070861	0.0	0.0	59.61297	59.61297
216804	0	0	1	-1.895707	-2.917855	0.0	0.0	59.61297	59.61297
216822	0	0	1	-1.822633	-2.763097	0.0	0.0	59.61297	59.61297
216841	0	0	1	-1.474735	-4.15338	0.0	0.0	59.61297	59.61297
216854	0	0	1	-1.21506	-4.828077	0.0	0.0	59.61297	59.61297
216874	0	0	1	-1.170266	-5.242188	0.0	0.0	59.61297	59.61297
216892	0	0	1	-2.525692	-5.052958	0.0	0.0	59.61297	59.61297
216911	0	0	1	-2.436541	-5.077493	0.0	0.0	59.61297	59.61297
216925	0	0	1	-1.888761	-4.678046	0.0	0.0	59.61297	59.61297
216960	0	0	1	-1.011653	-4.034667	0.0	0.0	59.61297	59.61297
216980	0	0	1	-1.480811	-3.541231	0.0	0.0	59.61297	59.61297
216993	0	0	1	-1.48648	-3.229434	0.0	0.0	59.61297	59.61297
217021	0.005088866	1	0	-1.88796	-3.399303	61.09271	177.7398	60.2334	60.2334
217042	0.03580415	1	0	-1.484684	-4.524016	122.9198	196.1407	60.91806	60.91806
217063	0.08197782	1	0	-1.423848	-4.175016	111.2868	151.0622	61.44537	61.44537
217083	0.141413	1	0	-0.2254378	-4.161666	159.3862	163.0597	62.01456	62.01456
217104	0.217798	1	0	-0.933353	-4.188802	131.7551	110.8796	62.4016	62.4016
217124	0.3009632	1	0	0.2792628	-4.472067	192.4203	140.449	62.89186	62.89186
217145	0.3960691	1	0	-0.8336736	-4.62157	153.2979	82.95914	63.18144	63.18144
217170	0.495247	1	0	0.4403899	-5.457982	238.8376	137.9552	63.663	63.663
217191	0.5899743	1	0	1.267473	-5.188231	261.4819	131.4878	64.12198	64.12198
217224	0.6858394	1	0	1.624285	-6.724283	338.0902	170.3746	64.7167	64.7167
217245	0.8380741	1	0	-0.4579605	-5.41406	200.5842	26.91056	64.81063	64.81063
217270	0.9016937	1	0	-2.152989	-5.078917	118.1734	-45.43973	64.65202	64.65202
217291	0.9528111	1	0	-2.370274	-4.811241	98.5405	-53.27697	64.46604	64.46604
217311	0.9847626	1	0	-1.785013	-4.523576	110.7041	-33.66076	64.34854	64.34854
217335	0.9999093	3	1	-3.443208	-2.268249	-47.71078	-157.2583	64.34854	64.34854
217360	0.9880653	3	1	-4.683986	-1.191818	-141.48	-205.5239	64.34854	64.34854
217381	0.9567864	3	1	-5.349275	0.3488865	-230.6698	-241.2912	64.34854	64.34854
217401	0.9072762	3	1	-5.672797	2.196871	-318.5005	-269.4623	64.34854	64.34854
217422	0.827437	3	1	-6.408957	4.396712	-437.2471	-317.8385	64.34854	64.34854
217443	0.74999	3	1	-5.645135	3.982751	-389.6989	-221.295	64.34854	64.34854
217463	0.6590352	3	1	-6.343245	4.692723	-446.5903	-227.7598	64.34854	64.34854
217501	0.5047443	3	1	-6.555865	4.524292	-448.3297	-187.898	64.34854	64.34854
217522	0.4053773	3	1	-5.653183	2.823447	-343.0744	-67.66215	64.34854	64.34854
217543	0.2923216	3	1	-5.275206	1.642752	-280.0225	-3.774526	64.34854	64.34854
217564	0.2060895	3	1	-5.719513	1.71786	-300.9995	-20.2649	64.34854	64.34854
217584	0.1348853	3	1	-4.269847	-0.06271234	-170.3722	90.35712	64.34854	64.34854
217604	0.07429049	3	1	-3.029724	-1.812379	-49.37931	173.0388	64.34854	64.34854
217683	0	0	1	0.1955547	-6.631627	0.0	0.0	64.34854	64.34854
217701	0	0	1	0.6252451	-6.399287	0.0	0.0	64.34854	64.34854
217720	0	0	1	-0.6217272	-5.753131	0.0	0.0	64.34854	64.34854
217735	0	0	1	-1.112258	-5.216146	0.0	0.0	64.34854	64.34854
217753	0	0	1	-2.197227	-4.276116	0.0	0.0	64.34854	64.34854
217784	0	0	1	-1.469671	-3.313966	0.0	0.0	64.34854	64.34854
217803	0	0	1	-1.089061	-3.093115	0.0	0.0	64.34854	64.34854
217821	0	0	1	-0.8554446	-2.820691	0.0	0.0	64.34854	64.34854
217840	0	0	1	-0.2052201	-2.577266	0.0	0.0	64.34854	64.34854
217855	0	0	1	-0.469944	-3.27231	0.0	0.0	64.34854	64.34854
217873	0	0	1	-1.485177	-4.048207	0.0	0.0	64.34854	64.34854
217892	0	0	1	-2.487944	-4.70761	0.0	0.0	64.34854	64.34854
217910	0	0	1	-1.580188	-4.178762	0.0	0.0	64.34854	64.34854
217925	0	0	1	-0.9175282	-3.948427	0.0	0.0	64.34854	64.34854
217943	0	0	1	-1.264116	-3.444198	0.0	0.0	64.34854	64.34854
217970	0	0	1	-2.25395	-2.752293	0.0	0.0	64.34854	64.34854
217984	0	0	1	-1.557878	-2.65145	0.0	0.0	64.34854	64.34854
218010	0.0005674362	1	0	-1.487323	-3.30219	0.0	0.0	64.34854	64.34854
218031	0.01299629	1	0	-2.183229	-3.350767	47.14863	220.7026	65.11894	65.11894
218065	0.08458668	1	0	-2.167145	-4.416359	90.85223	216.4774	65.87459	65.87459
218090	0.1481083	1	0	-1.247779	-3.647575	97.10889	182.3593	66.51114	66.51114
218111	0.2257031	1	0	-0.3428948	-3.50587	128.0867	174.6656	67.12083	67.12083
218131	0.3097271	1	0	0.3018898	-4.638549	200.074	201.9424	67.82574	67.82574
218152	0.4053944	1	0	2.022845	-4.951904	282.5338	232.8488	68.63854	68.63854
218172	0.5237823	1	0	2.8837	-5.684663	347.0685	243.477	69.48843	69.48843
218193	0.6224733	1	0	1.767756	-6.263573	325.2779	181.5015	70.12199	70.12199
218214	0.7120215	1	0	0.7215301	-5.220543	240.6434	79.30798	70.39883	70.39883
218234	0.7939034	1	0	-0.4601799	-4.483615	162.882	1.266221	70.40325	70.40325
218255	0.8683671	1	0	-1.949732	-3.415072	59.22353	-83.83166	70.11063	70.11063
218275	0.9257051	1	0	-3.383761	-2.802329	-23.7201	-136.5441	69.634	69.634
218316	0.9810591	1	0	-3.502386	-1.821422	-68.17031	-148.1856	69.11673	69.11673
218341	0.9996376	3	1	-5.167501	0.5401828	-231.0606	-254.6874	69.11673	69.11673
218362	0.9859106	3	1	-6.137952	2.867108	-364.3916	-317.6826	69.11673	69.11673
218383	0.9444071	3	1	-4.925672	2.783173	-312.0817	-217.2688	69.11673	69.11673
218403	0.8900635	3	1	-4.270488	3.287318	-306.0392	-172.9375	69.11673	69.11673
218424	0.8237992	3	1	-3.681829	3.615415	-295.5398	-132.993	69.11673	69.11673
218445	0.741705	3	1	-4.52248	2.998894	-304.5355	-116.2505	69.11673	69.11673
218465	0.6499863	3	1	-5.771676	3.446916	-373.1006	-151.3142	69.11673	69.11673
218490	0.5569877	3	1	-6.936753	3.760499	-432.7332	-172.7087	69.11673	69.11673
218511	0.4572229	3	1	-7.187813	2.67869	-399.0605	-113.8331	69.11673	69.11673
218532	0.3591617	3	1	-4.71014	1.670624	-258.3254	22.02553	69.11673	69.11673
218552	0.2499875	3	1	-4.94348	1.97618	-280.1226	0.1869833	69.11673	69.11673
218590	0.1414516	3	1	-2.777362	0.7345383	-142.2463	113.0366	69.11673	69.11673
218611	0.06937745	3	1	-2.536573	-0.2217607	-93.77096	132.2348	69.11673	69.11673
218640	0.01643193	3	1	-2.503512	-1.259712	-50.41401	143.7624	69.11673	69.11673
218655	0.0008135736	3	1	-2.57898	-2.87512	0.0	0.0	69.11673	69.11673
218674	0	0	1	-1.908251	-4.218088	0.0	0.0	69.11673	69.11673
218693	0	0	1	-1.861492	-4.483357	0.0	0.0	69.11673	69.11673
218715	0	0	1	-1.261502	-5.844543	0.0	0.0	69.11673	69.11673
218733	0	0	1	-0.4437695	-4.769991	0.0	0.0	69.11673	69.11673
218752	0	0	1	-0.3196011	-6.082677	0.0	0.0	69.11673	69.11673
218770	0	0	1	-1.089667	-4.930799	0.0	0.0	69.11673	69.11673
218790	0	0	1	-0.1426196	-4.335287	0.0	0.0	69.11673	69.11673
218804	0	0	1	-0.7088151	-3.87283	0.0	0.0	69.11673	69.11673
218823	0	0	1	-1.53564	-2.84817	0.0	0.0	69.11673	69.11673
218854	0	0	1	-0.3541423	-2.100412	0.0	0.0	69.11673	69.11673
218872	0	0	1	-0.8381306	-2.988745	0.0	0.0	69.11673	69.11673
218891	0	0	1	-1.740051	-3.554566	0.0	0.0	69.11673	69.11673
218905	0	0	1	-2.434694	-3.462068	0.0	0.0	69.11673	69.11673
218924	0	0	1	-2.1845	-3.635959	0.0	0.0	69.11673	69.11673
219004	0.0002047122	1	0	-2.197021	-1.68066	0.0	0.0	69.11673	69.11673
219025	0.01092935	1	0	-1.891059	-3.102609	48.9706	199.0719	69.81162	69.81162
219045	0.04131055	1	0	-0.9240539	-4.040785	126.1476	226.1735	70.60112	70.60112
219070	0.08727357	1	0	-1.274244	-3.469491	88.83311	154.6247	71.14086	71.14086
219091	0.15153	1	0	-1.263082	-3.406049	86.71957	124.8655	71.57672	71.57672
219111	0.2296625	1	0	0.8083352	-3.491427	174.1805	173.8383	72.18353	72.18353
219132	0.336488	1	0	0.02567404	-3.557727	145.1335	118.5451	72.59734	72.59734
219170	0.4904538	1	0	-0.3839072	-3.619809	131.0338	85.51263	72.89583	72.89583
219191	0.5899743	1	0	0.7443537	-4.188601	199.8118	126.3224	73.33678	73.33678
219211	0.6813807	1	0	0.336031	-5.084393	219.4936	119.5382	73.75404	73.75404
219232	0.7900118	1	0	-0.8443397	-5.458272	186.6733	70.99861	74.00188	74.00188
219252	0.861867	1	0	-2.643516	-4.613976	79.47674	-29.6364	73.89843	73.89843
219273	0.9206377	1	0	-3.741063	-4.325161	23.2327	-70.31296	73.65299	73.65299
219301	0.9709323	1	0	-3.042507	-3.282783	9.532539	-68.78412	73.41289	73.41289
219321	0.9949123	1	0	-4.625458	-0.6743789	-160.0244	-195.1372	72.73173	72.73173
219342	0.9977377	3	1	-4.879747	1.17004	-244.9159	-229.2681	72.73173	72.73173
219363	0.9797457	3	1	-5.206014	2.851113	-326.1508	-254.2184	72.73173	72.73173
219383	0.9422237	3	1	-6.183673	3.963181	-410.6148	-277.2896	72.73173	72.73173
219416	0.8900635	3	1	-5.835758	4.687154	-425.9184	-239.5551	72.73173	72.73173
219441	0.7703302	3	1	-3.158462	5.093273	-334.2404	-121.0715	72.73173	72.73173
219462	0.6858232	3	1	-4.365997	4.713999	-367.6972	-126.5171	72.73173	72.73173
219483	0.5711776	3	1	-5.59837	4.530024	-409.9827	-138.2039	72.73173	72.73173
219503	0.471422	3	1	-6.508997	4.763636	-456.1368	-150.9396	72.73173	72.73173
219524	0.3775182	3	1	-7.396888	4.620972	-486.0782	-148.0928	72.73173	72.73173
219545	0.2836391	3	1	-5.86182	3.471526	-377.7311	-32.54099	72.73173	72.73173
219565	0.1984459	3	1	-4.539944	3.067165	-308.0063	30.44349	72.73173	72.73173
219590	0.1284513	3	1	-3.101516	2.823041	-239.9672	80.63079	72.73173	72.73173
219614	0.05130184	3	1	-2.444276	0.8738613	-134.4059	152.4411	72.73173	72.73173
219635	0.01643193	3	1	-1.785458	-0.01493255	-71.72551	176.1266	72.73173	72.73173
219654	0.0008135736	3	1	-2.834824	-0.752434	0.0	0.0	72.73173	72.73173
219690	0	0	1	-2.110697	-1.516243	0.0	0.0	72.73173	72.73173
219705	0	0	1	-2.084101	-2.483094	0.0	0.0	72.73173	72.73173
219723	0	0	1	-1.319086	-3.53703	0.0	0.0	72.73173	72.73173
219743	0	0	1	-0.3988211	-3.730315	0.0	0.0	72.73173	72.73173
219760	0	0	1	-0.790693	-3.740767	0.0	0.0	72.73173	72.73173
219780	0	0	1	-1.504715	-3.522185	0.0	0.0	72.73173	72.73173
219794	0	0	1	-1.551715	-2.766681	0.0	0.0	72.73173	72.73173
219813	0	0	1	-1.885285	-2.554028	0.0	0.0	72.73173	72.73173
219831	0	0	1	-1.12642	-1.507492	0.0	0.0	72.73173	72.73173
219850	0	0	1	-1.324785	-2.610946	0.0	0.0	72.73173	72.73173
219864	0	0	1	-1.745314	-2.056477	0.0	0.0	72.73173	72.73173
219883	0	0	1	-2.183567	-3.265313	0.0	0.0	72.73173	72.73173
219905	0	0	1	-1.351326	-3.882628	0.0	0.0	72.73173	72.73173
219931	0	0	1	-1.607324	-3.251205	0.0	0.0	72.73173	72.73173
219962	0	0	1	-2.044135	-3.345855	0.0	0.0	72.73173	72.73173
219981	0	0	1	-1.874988	-2.097141	0.0	0.0	72.73173	72.73173
